word	tags	comments
NORTH	Noun Space PFREQ 	92% noun-adv-adj: Compass direction, in, of, to, toward or facing this  direction; used in titles of various nations and geographic regions, as  "north vietnam," "north dakota" (7) 
NORTHEAST	Noun Space 	
NORTHERLY	LY Space 	
NORTHERN	Modif Space 	
NORTHWEST	Noun Space 	
NUCLEI	Noun Space Strng 	
NUCLEUS	Noun Space Strng 	
OFF	PREP LY Space 	adv-prep: No longer supported or attached, removed from, refraining from,  deviating from, not up to usual standard, away 
ON	PREP Space 	prep-adv: Indicates position above, contact place, condition, occasion, subject 
ONTO	PREP Space 	
OPEN	Noun Space 	5% noun: "Opening"--a space, gap, hiatus, hole; vacant position (1) 
OUT	PREP LY Space 	prep-adv: Outside of, away from, empty--into existence, activity, or public notice 
OUTER	Modif Space POS 	
OUTSIDE	PREP Space PFREQ 	84% adv-adj-prep: Acting, being, or performing beyond an enclosure, especially  something familiar, either concrete--a house--or abstract--a group, etc. 
OUTSIDE	Noun Space 	9% noun: The outer side, something external, the space beyond a boundary 
OVAL	Noun Space 	
OVER	PREP LY Space 	61% prep-adv: Above, on, across, upon, with motion verb indicates a change  in place or position--"he went over the fields," "it fell over" 
OVER	LY Space Ovrst 	9% idiom-adv: "All over"--in all places, covering--"he was red all over,"  "there was war all over europe" 
PACE	Noun ABS DIST Space 	30% noun: The length of step in walking, manner of stepping 
PARALLEL	Modif Space POS 	
PAST	PREP Space 	6% prep: Beyond, after 
PENETRATION	Noun Space Strng Actv Hostile 	
PLACEMENT	Noun Space 	
PLANE	Noun Space 	9% noun: A level 
PLANT	Modif Space Strng 	0% adj: "Planted"--set in the ground, established, implanted 
POLE	Noun ABS Abs* Space 	3% noun: The end of an axis, an extreme 
POSITION	Noun Space 	13% noun: Location, posture 
POSTURE	Noun Space 	
PRESENT	Modif Space 	12% adj: At the designated place, not absent, spatially near--"he was present" 
PUBLIC	LY Space 	9% adv: "Publicly"--in public 
RADIUS	Noun Space 	
RAISE	Modif Space 	1% adj: "Raised"--elevated 
REACH	Noun ABS DIST Space 	1% noun: The extent of reach, arm's length, an extent or expanse 
REAR	Modif Space POS 	
REMOTE	Modif Space Weak 	
RESTRICT	Neg Modif Space Power Ngtv Weak Psv 	4% adj: "Restricted", confined, limited 
RIGHT	Modif Space 	5% noun-adj: The physical direction 
RING	Noun Space PFREQ 	81% noun: Anything circular, thus-  enclosure for exhibitions (9); a circular  arrangement or formation  (2); a group cooperating for illicit purposes  (2); also tone, resonance (0) 
ROAD	LY Space 	8% adv: "On the road"--traveling 
ROOM	Noun Space 	6% noun: Unspecified space or extent of space occupied by, or for, some thing 
ROOT	Modif Space Strng Psv 	13% adj: "Rooted", based, embedded 
ROUND	PREP Space 	48% prep: Encircling, in a circuit or course through or around, by-passing 
ROUND	LY Space 	26% adv: Around, in a circle or circuit; surrounding, on all sides, here  and there; approximately--"round about" 
ROW	Noun Space 	
SCOPE	Noun Space 	
SEAT	Noun Space 	4% noun-adj: "Seating"--mode or arrangement for sitting 
SECTION	Noun Space 	noun: Organizational or spatial part 
SECTOR	Noun Space ECON POLIT 	
SEGMENT	Noun Space 	
SHALLOW	Neg Noun Space Ngtv Weak 	
SHAPE	Noun Space 	69% noun-adj: Recognizable physical form; condition, state (9) 
