word	tags	comments
FAULT	Neg Noun Vice Ngtv Weak 	
FEEBLE	Neg Modif Vice Ngtv Weak Psv Undrst 	
FEVER	Neg Noun Ngtv Weak Psv Vice 	
FIGHT	Neg Modif Hostile Ngtv Strng Actv Vice 	8% noun-adj: "Fighting"--engaging in conflict 
FILTH	Neg Noun Vice 	
FILTHY	IndAdj Neg Modif Vice 	
FIX	Neg Noun Vice Ngtv 	3% noun: "A fix"--a predicament 
FLU	Noun Vice 	
FOOLISH	Neg Modif Vice EVAL Ngtv Weak 	adj: Imprudent, ridiculous 
FOOLISHNESS	Neg Noun Weak Vice 	
FORCE	Neg Modif Power Ngtv Psv Vice Hostile 	4% adj: "Forced"--compulsory, constrained 
FOREIGN	Neg Modif Vice EVAL Ngtv 	1% adjective: Strange, unknown, alien, hostile, or irrelevant to a person  or matter. 
FORGETFULNESS	Neg Noun Vice Think 	
FORMIDABLE	Neg Modif Vice Strng Ngtv Power 	
FRACTURE	IAV Neg SUPV Weak Psv Vice 	
FRAIL	Modif Vice Weak 	
FRONT	Neg Noun Vice Ngtv 	4% noun: A facade 
FRUITLESS	Neg Modif Vice EVAL Ngtv Weak 	
FUSSY	IndAdj Neg Modif Ovrst Vice 	
FUTILITY	Neg Noun Weak Subm Vice 	
GHASTLY	Neg Modif Vice EVAL Ngtv Ovrst 	
GRAVE	Neg Modif Vice EVAL Ngtv Ovrst 	8% adjective: Serious 
GRAVE	Neg Modif Vice EVAL Ngtv Ovrst 	3% adjective: "Graver"--more serious--comparative of sense 2 
GRAVE	Neg Modif Vice EVAL Ngtv Ovrst 	3% adverb: "Gravely"--seriously 
GRAVE	Neg Modif Vice EVAL Ngtv Ovrst 	0% adjective: "Gravest"--most serious 
GRIM	IndAdj Neg Modif EVAL Vice Ngtv 	
GROTESQUE	Neg Modif Vice EVAL Ngtv Ovrst 	
GUILTY	IndAdj Neg Modif Vice EVAL Legal Ngtv Psv Causal Weak 	adj: Culpable 
HACK	Neg Noun Vice HU Weak 	
HAND	Neg Modif Vice Ngtv Strng 	1% idiom-adj: "Out of hand"--out of control 
HAND	Handels Vice 	0% idiom-adv-adj: "Off hand" 
HANDICAP	Neg Noun Weak Vice 	
HAPLESS	IndAdj Neg Modif Weak Subm Vice Psv 	
HARD	Neg Modif Vice EVAL Ngtv Strng 	47% adj: Difficult, trying, severe (especially of people) 
HARDSHIP	Neg Noun Vice Ngtv 	
HARM	Neg Noun Hostile Ngtv Strng Psv Vice 	33% noun: Injury, damage, hurt 
HARMFUL	Neg Modif Vice Ngtv Strng 	
HARSH	Neg Modif Vice EVAL Hostile Ngtv Strng 	
HAVOC	Neg Noun Vice Ovrst 	
HAZARD	Neg Noun Vice Ngtv 	
HAZARDOUS	Neg Modif Vice Ngtv 	
HEAD	Modif Vice 	3% adj: 'x-headed'--where x denotes properties attributed to the head.  should be hyphenated. 
HEADACHE	Neg Noun Ngtv Vice 	
