word	tags	comments
RAKE	DAV SUPV Work Actv 	
REAR	IAV SUPV Work Actv 	
REBUILD	IAV SUPV Work Strng Actv 	
RECONSTRUCT	IAV SUPV Work Strng Actv 	
RENDER	IAV SUPV Work Strng 	
RENEW	IAV SUPV Work Strng 	
REPAIR	IAV Pos SUPV Work Pstv Strng Actv 	
REPLACE	IAV SUPV Work Actv 	
REPLENISH	IAV SUPV Work Strng Actv 	
RESTORE	IAV Pos SUPV Work Pstv Strng Actv 	
RETIRE	IAV Neg SUPV Actv Compl Work 	
REVISE	IAV SUPV Work Actv 	
RIGHT	IAV Pos SUPV Work Pstv Strng 	0% verb: To set something right 
RIGOR	Neg Noun Work 	
RIGOROUS	IndAdj Neg Modif Work Vice 	
ROLL	DAV SUPV Work Actv PFREQ 	84% verb: To turn over, revolve, wind, undulate--move by revolving; collect--"roll  into one" (1); start moving--"a program starts to roll" (1); to produce  a roaring sound (0) 
ROOF	DAV SUPV Work Actv 	5% verb: To cover or shelter 
ROUGH	IAV SUPV Work 	0% verb: "Rough it"--to live without customary comforts 
RUB	DAV SUPV Work Actv 	
SAW	DAV SUPV Work Actv 	1% verb: To cut wood, etc. with a saw 
SAW	Noun Actv Work 	0% noun: "Sawing"--the cutting of wood, etc. with a saw 
SCHOOL	Noun COM Acad Work 	1% noun: "Schooling"--process of instruction 
SCRATCH	DAV SUPV Actv Work Weak 	
SCRUB	DAV SUPV Work Actv 	
SCULPTURE	IAV SUPV Exprs Work 	
SEAL	DAV SUPV Work Actv 	
SERVE	IAV SUPV Work Actv Subm 	13% verb: To furnish and distribute food 
SERVICE	IAV SUPV Work 	0% verb: To repair, make fit for use, perform services for 
SET	IAV SUPV Work Actv 	1% verb: "Set a table" 
SHAPE	DAV SUPV Work Strng Actv 	21% verb: To form, mold, determine 
SHARPEN	DAV SUPV Work Actv 	
SHED	IAV SUPV Work 	
SHORTEN	DAV SUPV Work Actv 	
SHUT	DAV SUPV Work Actv Strng 	35% verb: To close, keep enclosed 
SIDE	DAV SUPV Work 	0% verb: To furnish with sides 
SKIN	DAV SUPV Work Actv 	12% verb: To remove skin from, to injure by abrasion 
SLAVE	IAV SUPV Work Actv 	10% verb: To work hard, as does a slave 
SLICE	IAV SUPV Work Actv 	
SMOOTH	IAV SUPV Work Actv 	17% verb: To eliminate roughness or difficulty 
SPARE	IAV SUPV Work 	26% verb: To lend, to sacrifice, to do or go without 
SPUN	DAV SUPV Work ED 	
STAGE	IAV SUPV Work Actv 	4% verb: To organize and carry out some activity 
STAR	IAV SUPV Work Ovrst 	4% verb: To play a leading role 
STOP	IAV SUPV Work Strng 	1% idiom-verb: "Stop up"--to block up, plug 
STORE	IAV SUPV Work 	4% verb: To supply or stock with something for future use 
STRIP	IAV SUPV Work Hostile Strng Actv 	
