word	tags	comments
SAY	IAV SUPV Solve 	0% verb: "That is to say"--in other words 
SCHEDULE	IAV SUPV Actv Solve 	
SCHEME	IAV Neg SUPV Ngtv Solve 	
SCORE	IAV SUPV Solve 	
SELECT	IAV SUPV Actv Solve Power 	
SIMPLIFY	IAV Pos SUPV Solve Pstv Actv 	
SIMULATE	IAV SUPV Solve Actv 	
SINGLE	IAV SUPV Solve 	4% verb-idiom: "Single out"--to point out an individual item or group 
SIZE	IAV SUPV Actv Solve 	10% verb: To gauge or measure 
SOLD	IAV SUPV ED Psv Solve 	5% verb: Convinced - "that sold me on it" 
SOLVE	IAV SUPV Solve Actv 	verb: To find the remedy for or explanation of a problem 
SPECULATE	IAV SUPV Solve Undrst 	
STRESS	IAV Neg SUPV Ngtv Actv Solve 	
STRIKE	IAV SUPV Solve 	9% verb: To impress as, to occur to - "it strikes one funny;" "when did  that strike you?" 
STRUCK	IAV SUPV ED Solve 	12% verb: Impressed as, with, or by, occurred to 
STRUCTURE	IAV SUPV Actv Solve 	3% verb: To organize 
STUDY	IAV SUPV Solve Acad Actv 	73% verb: To apply oneself to the acquisition of knowledge 
SUM	IAV SUPV Actv Solve 	
SUPPOSE	IAV SUPV Solve 	55% verb: To assume, expect, consider, think (that) 
SURMISE	IAV Pos SUPV Actv Think Solve 	
SUSPECT	IAV Neg SUPV Ngtv Solve Hostile 	
THINK	SV SUPV Solve 	64% verb: To hold as an opinion, to suppose, believe, consider 
THINK	IAV SUPV Solve 	28% verb: To conceive, imagine, cogitate, contemplate, talk to oneself 
TIME	DAV SUPV Solve 	0% verb: To ascertain the duration of something 
TIME	IAV SUPV Solve 	0% idiom-adv: "Time and (time) again"--repeatedly 
TOTAL	DAV SUPV Solve Actv 	3% verb: To add, to add up to 
TRACE	IAV SUPV Solve 	
TRACK	IAV SUPV Solve 	
TYPE	IAV SUPV Actv Solve 	0% verb: To classify 
UNDERSTAND	IAV Pos SUPV ED Pstv Solve 	65% verb: To comprehend 
UNDERSTOOD	IAV Pos SUPV ED Pstv Solve 	verb: Past tense of 'understand' 
VACILLATE	IAV SUPV Weak Undrst Solve 	
VERIFY	IAV Pos SUPV Solve Pstv Actv Ovrst 	
WARRANT	IAV SUPV Solve 	
WATCH	IAV SUPV Actv Solve 	5% verb: To be careful or cautious--"watch yourself" 
WEIGH	IAV SUPV Solve 	
WILY	IndAdj Neg Modif Hostile Think Solve 	
WISE	IAV Pos SUPV Solve Pstv 	5% verb-idiom: "Wise up" - become aware of the true situation 
WONDER	IAV SUPV PFREQ Solve 	95% verb: To speculate, to be curious about 
WORK	IAV SUPV Solve Actv 	3% verb-idiom: "Work out"--develop, find a solution (transitive and intransitive) 
