word	tags	comments
PRESSURE	Noun Natpro Power Strng PFREQ 	86% noun-adj: The exertion of psychological, social, or political forces  upon an individual or group, "he could not stand the pressure so he quit";  the physical exertion of force of one object, fluid, etc., resting on another (0) 
PULSE	Noun Natpro 	
RADIATION	Noun Natpro 	
RADIOACTIVE	Modif Natpro 	
REFLEX	Noun Psv Natpro 	
RELATION	Noun Affil Natpro 	1% noun: Sex act 
RELAX	IAV SUPV Weak Psv Natpro 	
RELIEVE	IAV SUPV Natpro 	15% verb: "Relieve oneself" - to go to the bathroom 
RIPEN	IAV Pos SUPV Psv Natpro 	
RISE	IAV SUPV Natpro Strng 	16% verb: To return to life 
ROSE	IAV SUPV ED Natpro Strng 	6% verb: Returned to life 
ROT	DAV Neg SUPV Psv Natpro Decr 	
ROTTEN	IndAdj Neg Modif Natpro Vice 	
SEX	Noun Natpro 	noun-adj: The fact of male and female differences or behavior arising  from this fact 
SEXUAL	Modif PFREQ Natpro 	adj: Pertaining to sex 
SHADE	Noun Natpro 	
SHADOW	Noun Natpro 	
SHINE	DAV SUPV Natpro 	62% verb: To give off light 
SHOWER	IAV SUPV Natpro 	
SLAUGHTER	IAV Neg SUPV Natpro Finish Hostile Exert Actv 	
SLEEP	DAV SUPV Psv Natpro 	81% verb: To slumber, nap, doze, includes "go to sleep" 
SLEEP	Noun Psv Natpro 	12% noun: The state or period of natural suspension of consciousness 
SLEEP	Modif Psv Natpro 	5% adj-noun: 'sleeping'--a state of slumber, in or related to slumber 
SLEEPLESS	IndAdj Neg Modif Natpro Negate 	
SLEPT	DAV SUPV ED Weak Psv Natpro 	verb: Past participle of sleep 
SMOKE	Noun Natpro 	58% noun-adj: Colloidal combustion by-product, pertaining to same 
SMOKE	DAV SUPV Natpro 	32% verb: To consume tobacco, to exude smoke 
SMOKE	Noun Natpro 	10% noun: "A smoke," "smoking" - tobacco consumed, or the consumption 
SNOW	DAV SUPV Natpro 	10% verb: The falling of such flakes 
SOUND	DAV SUPV Natpro 	2% verb: To emit a noise 
SOUND	Noun Psv Natpro 	2% idiom-adv: "Sound asleep" 
SPARK	Noun Natpro 	
SPIT	Noun Natpro 	
SPIT	DAV SUPV Natpro 	
SPRAY	Noun Natpro 	
SPRING	Noun Natpro 	15% noun-adj: A source, usually of water 
STARVATION	Neg Noun Need Weak Natpro 	
STARVE	IAV Neg SUPV Psv Need Weak Natpro 	
STEAM	Noun Natpro 	
STEAM	DAV SUPV Natpro 	
SUBSIST	IAV Pos SUPV Actv Natpro 	
SUBSISTENCE	Pos Noun Natpro 	
SWALLOW	DAV SUPV Natpro 	
SWEAT	Noun Natpro 	
SWEAT	DAV SUPV Psv Natpro 	
TEMPEST	Neg Noun Natpro Hostile 	
THIRST	Neg Noun Natpro Need 	
THIRSTY	IndAdj Neg Modif Natpro Need 	
